filename;skipped_frame;frame_number;gt_skipped;correct_skip;missed_gt_skip;team_A_no_correction;team_B_no_correction;team_X_no_correction;team_A_correction;team_B_correction;team_X_correction;session_id
frame_467.png;0;467;0;0;0;1;0;0;1;1;1;1
frame_468.png;0;468;0;0;0;1;0;0;1;1;1;1
frame_469.png;0;469;0;0;0;1;1;1;1;1;1;1
frame_470.png;0;470;0;0;0;1;1;1;1;1;1;1
frame_471.png;0;471;0;0;0;1;1;1;1;1;1;1
frame_472.png;0;472;0;0;0;1;1;1;1;1;1;1
frame_473.png;0;473;0;0;0;1;1;1;1;1;1;1
frame_474.png;0;474;0;0;0;1;1;1;1;1;1;1
frame_475.png;0;475;0;0;0;1;1;1;1;1;1;1
frame_476.png;0;476;0;0;0;1;1;1;1;1;1;1
frame_477.png;0;477;0;0;0;1;1;0;1;1;1;1
frame_478.png;0;478;0;0;0;1;1;1;1;1;1;1
frame_479.png;0;479;0;0;0;0;1;0;1;1;1;1
frame_480.png;0;480;0;0;0;1;1;1;1;1;1;1
frame_481.png;0;481;0;0;0;1;1;1;1;1;1;1
frame_482.png;0;482;0;0;0;0;1;0;1;1;1;1
frame_483.png;0;483;0;0;0;0;1;0;1;1;1;1
frame_484.png;0;484;0;0;0;0;1;0;1;1;1;1
frame_485.png;0;485;0;0;0;0;1;0;1;1;1;1
frame_486.png;0;486;0;0;0;0;1;0;1;1;1;1
frame_487.png;0;487;0;0;0;0;1;0;1;1;1;1
frame_488.png;0;488;0;0;0;1;1;1;1;1;1;1
frame_489.png;0;489;0;0;0;1;1;1;1;1;1;1
frame_490.png;0;490;0;0;0;1;1;1;1;1;1;1
frame_491.png;0;491;0;0;0;1;1;1;1;1;1;1
frame_492.png;0;492;0;0;0;1;1;1;1;1;1;1
frame_493.png;0;493;0;0;0;1;1;1;1;1;1;1
frame_494.png;0;494;0;0;0;1;1;1;1;1;1;1
frame_495.png;0;495;0;0;0;1;1;1;1;1;1;1
frame_496.png;0;496;0;0;0;1;1;1;1;1;1;1
frame_497.png;0;497;0;0;0;1;1;1;1;1;1;1
frame_498.png;0;498;0;0;0;1;1;1;1;1;1;1
frame_499.png;0;499;0;0;0;1;1;1;1;1;1;1
frame_500.png;0;500;0;0;0;1;1;1;1;1;1;1
frame_501.png;0;501;0;0;0;1;1;1;1;1;1;1
frame_502.png;0;502;0;0;0;1;1;1;1;1;1;1
frame_503.png;0;503;0;0;0;1;1;1;1;1;1;1
frame_504.png;0;504;0;0;0;1;1;1;1;1;1;1
frame_505.png;0;505;0;0;0;1;1;1;1;1;1;1
frame_506.png;0;506;0;0;0;0;1;0;1;1;1;1
frame_507.png;0;507;0;0;0;0;1;0;1;1;1;1
frame_508.png;0;508;0;0;0;0;1;0;1;1;1;1
frame_509.png;0;509;0;0;0;0;1;0;1;1;1;1
frame_510.png;0;510;0;0;0;0;1;0;1;1;1;1
frame_511.png;0;511;0;0;0;0;1;0;1;1;1;1
frame_512.png;0;512;0;0;0;0;1;0;1;1;1;1
frame_513.png;0;513;0;0;0;0;1;0;1;1;1;1
frame_514.png;0;514;0;0;0;0;1;0;1;1;1;1
frame_515.png;0;515;0;0;0;0;1;0;1;1;1;1
frame_516.png;0;516;0;0;0;0;1;0;1;1;1;1
frame_517.png;0;517;0;0;0;1;0;1;1;1;1;1
frame_518.png;0;518;0;0;0;1;0;0;1;1;1;1
frame_519.png;0;519;0;0;0;1;0;0;1;1;1;1
frame_520.png;0;520;0;0;0;0;0;0;1;1;1;1
frame_521.png;0;521;0;0;0;0;0;0;1;1;1;1
frame_522.png;0;522;0;0;0;0;0;0;1;1;1;1
frame_523.png;0;523;0;0;0;0;0;0;1;1;1;1
frame_524.png;0;524;0;0;0;0;0;0;1;1;1;1
frame_525.png;0;525;0;0;0;0;1;0;1;1;1;1
frame_526.png;0;526;0;0;0;0;1;0;1;1;1;1
frame_527.png;0;527;0;0;0;1;1;1;1;1;1;1
frame_528.png;0;528;0;0;0;1;1;1;1;1;1;1
frame_529.png;0;529;0;0;0;1;1;1;1;1;1;1
frame_530.png;0;530;0;0;0;1;1;1;1;1;1;1
frame_531.png;0;531;0;0;0;1;1;1;1;1;1;1
frame_532.png;0;532;0;0;0;1;1;1;1;1;1;1
frame_533.png;0;533;0;0;0;1;1;1;1;1;1;1
frame_534.png;0;534;0;0;0;1;1;1;1;1;1;1
frame_535.png;0;535;0;0;0;1;1;1;1;1;1;1
frame_536.png;0;536;0;0;0;1;1;1;1;1;1;1
frame_537.png;0;537;0;0;0;0;0;0;1;1;1;1
frame_538.png;0;538;0;0;0;0;1;1;1;1;1;1
frame_539.png;0;539;0;0;0;0;0;0;1;1;1;1
frame_540.png;0;540;0;0;0;0;1;0;1;1;1;1
frame_541.png;0;541;0;0;0;0;1;0;1;1;1;1
frame_542.png;0;542;0;0;0;0;1;0;1;1;1;1
frame_543.png;0;543;0;0;0;0;1;0;1;1;1;1
frame_544.png;0;544;0;0;0;0;1;0;1;1;1;1
frame_545.png;0;545;0;0;0;0;1;0;1;1;1;1
frame_546.png;0;546;0;0;0;0;1;0;1;1;1;1
frame_547.png;0;547;0;0;0;0;1;0;1;1;1;1
frame_548.png;0;548;0;0;0;0;1;1;1;1;1;1
frame_549.png;0;549;0;0;0;0;1;1;1;1;1;1
frame_550.png;0;550;0;0;0;0;1;0;1;1;1;1
frame_551.png;0;551;0;0;0;0;1;0;1;1;1;1
frame_552.png;0;552;0;0;0;0;1;0;1;1;1;1
frame_553.png;0;553;0;0;0;0;1;0;1;1;1;1
frame_554.png;0;554;0;0;0;0;1;0;1;1;1;1
frame_555.png;0;555;0;0;0;0;1;0;1;1;1;1
frame_556.png;0;556;0;0;0;0;1;0;1;1;1;1
frame_557.png;0;557;0;0;0;0;1;0;1;1;1;1
frame_558.png;0;558;0;0;0;0;1;0;1;1;1;1
frame_559.png;0;559;0;0;0;0;1;0;1;1;1;1
frame_560.png;0;560;0;0;0;0;1;0;1;1;1;1
frame_561.png;0;561;0;0;0;0;1;0;1;1;1;1
frame_562.png;0;562;0;0;0;0;1;0;1;1;1;1
frame_563.png;0;563;0;0;0;0;1;0;1;1;1;1
frame_564.png;0;564;0;0;0;1;1;1;1;1;1;1
frame_565.png;0;565;0;0;0;1;1;1;1;1;1;1
frame_566.png;0;566;0;0;0;1;1;1;1;1;1;1
frame_567.png;0;567;0;0;0;1;1;1;1;1;1;1
frame_568.png;0;568;0;0;0;0;1;0;1;1;1;1
frame_569.png;0;569;0;0;0;0;1;0;1;1;1;1
frame_570.png;0;570;0;0;0;0;1;0;1;1;1;1
frame_571.png;0;571;0;0;0;0;1;0;1;1;1;1
frame_572.png;0;572;0;0;0;0;1;0;1;1;1;1
frame_573.png;0;573;0;0;0;0;1;0;1;1;1;1
frame_574.png;0;574;0;0;0;0;1;0;1;1;1;1
frame_575.png;0;575;0;0;0;0;1;0;1;1;1;1
frame_576.png;0;576;0;0;0;0;1;0;1;1;1;1
frame_577.png;0;577;0;0;0;0;1;0;1;1;1;1
frame_578.png;0;578;0;0;0;1;1;1;1;1;1;1
frame_579.png;0;579;0;0;0;1;1;1;1;1;1;1
frame_580.png;0;580;0;0;0;1;1;1;1;1;1;1
frame_581.png;0;581;0;0;0;1;1;1;1;1;1;1
frame_582.png;0;582;0;0;0;1;1;1;1;1;1;1
frame_583.png;0;583;0;0;0;1;1;1;1;1;1;1
frame_584.png;0;584;0;0;0;1;1;1;1;1;1;1
frame_585.png;0;585;0;0;0;1;1;1;1;1;1;1
frame_586.png;0;586;0;0;0;1;1;1;1;1;1;1
frame_587.png;0;587;0;0;0;0;1;0;1;1;1;1
frame_588.png;0;588;0;0;0;0;1;0;1;1;1;1
frame_589.png;0;589;0;0;0;0;1;0;1;1;1;1
frame_590.png;0;590;0;0;0;0;1;0;1;1;1;1
frame_591.png;0;591;0;0;0;0;1;0;1;1;1;1
frame_592.png;0;592;0;0;0;1;1;1;1;1;1;1
frame_593.png;0;593;0;0;0;1;1;1;1;1;1;1
frame_594.png;0;594;0;0;0;1;1;1;1;1;1;1
frame_595.png;0;595;0;0;0;1;1;1;1;1;1;1
frame_596.png;0;596;0;0;0;0;1;0;1;1;1;1
frame_597.png;0;597;0;0;0;0;1;0;1;1;1;1
frame_598.png;0;598;0;0;0;0;1;0;1;1;1;1
frame_599.png;0;599;0;0;0;0;0;0;1;1;1;1
frame_600.png;0;600;0;0;0;1;0;1;1;1;1;1
frame_601.png;0;601;0;0;0;1;0;1;1;1;1;1
frame_602.png;0;602;0;0;0;0;0;0;1;1;1;1
frame_603.png;0;603;0;0;0;0;1;0;1;1;1;1
frame_604.png;0;604;0;0;0;1;1;1;1;1;1;1
frame_605.png;0;605;0;0;0;0;1;0;1;1;1;1
frame_606.png;0;606;0;0;0;0;1;0;1;1;1;1
frame_607.png;0;607;0;0;0;0;1;0;1;1;1;1
frame_608.png;0;608;0;0;0;0;1;0;1;1;1;1
frame_609.png;0;609;0;0;0;1;1;1;1;1;1;1
frame_610.png;0;610;0;0;0;1;1;1;1;1;1;1
frame_611.png;0;611;0;0;0;0;1;0;1;1;1;1
frame_612.png;0;612;0;0;0;1;1;1;1;1;1;1
frame_613.png;0;613;0;0;0;1;1;1;1;1;1;1
frame_614.png;0;614;0;0;0;1;1;1;1;1;1;1
frame_615.png;0;615;0;0;0;1;1;1;1;1;1;1
frame_616.png;0;616;0;0;0;1;1;1;1;1;1;1
frame_617.png;0;617;0;0;0;1;1;1;1;1;1;1
frame_618.png;0;618;0;0;0;1;1;1;1;1;1;1
frame_619.png;0;619;0;0;0;1;1;1;1;1;1;1
frame_620.png;0;620;0;0;0;1;1;1;1;1;1;1
frame_621.png;0;621;0;0;0;1;1;1;1;1;1;1
frame_622.png;0;622;0;0;0;1;1;1;1;1;1;1
frame_623.png;0;623;0;0;0;1;1;1;1;1;1;1
frame_624.png;0;624;0;0;0;1;1;1;1;1;1;1
frame_625.png;0;625;0;0;0;1;1;1;1;1;1;1
frame_626.png;0;626;0;0;0;1;1;1;1;1;1;1
frame_627.png;0;627;0;0;0;1;1;1;1;1;1;1
frame_628.png;0;628;0;0;0;1;1;1;1;1;1;1
frame_629.png;0;629;0;0;0;1;1;1;1;1;1;1
frame_630.png;0;630;0;0;0;1;0;1;1;1;1;1
frame_631.png;0;631;0;0;0;1;1;0;1;1;0;1
frame_632.png;0;632;0;0;0;1;1;0;1;1;0;1
frame_633.png;0;633;0;0;0;1;0;0;1;1;0;1
frame_634.png;0;634;0;0;0;1;0;0;1;1;0;1
frame_635.png;0;635;0;0;0;0;1;0;1;1;0;1
frame_636.png;0;636;0;0;0;1;1;0;1;1;0;1
frame_637.png;0;637;0;0;0;0;1;0;1;1;0;1
frame_638.png;0;638;0;0;0;0;1;0;1;1;0;1
frame_639.png;0;639;0;0;0;1;1;0;1;1;0;1
frame_640.png;0;640;0;0;0;1;1;0;1;1;0;1
frame_641.png;0;641;0;0;0;1;1;0;1;1;0;1
frame_642.png;0;642;0;0;0;1;1;0;1;1;0;1
frame_643.png;0;643;0;0;0;1;1;0;1;1;0;1
frame_644.png;0;644;0;0;0;1;1;0;1;1;0;1
frame_645.png;0;645;0;0;0;1;1;0;1;1;0;1
frame_646.png;0;646;0;0;0;1;1;0;1;1;0;1
frame_647.png;0;647;0;0;0;1;1;0;1;1;0;1
frame_648.png;0;648;0;0;0;1;1;0;1;1;0;1
frame_649.png;0;649;0;0;0;1;0;0;1;1;0;1
frame_650.png;0;650;0;0;0;1;0;1;1;1;0;1
frame_651.png;0;651;0;0;0;1;1;1;1;1;0;1
frame_652.png;0;652;0;0;0;1;1;1;1;1;0;1
frame_653.png;0;653;0;0;0;1;1;1;1;1;0;1
frame_654.png;0;654;0;0;0;1;1;1;1;1;0;1
frame_655.png;0;655;0;0;0;0;1;1;1;1;1;1
frame_656.png;0;656;0;0;0;0;1;1;1;1;1;1
frame_657.png;0;657;0;0;0;1;1;1;1;1;0;1
frame_658.png;0;658;0;0;0;1;0;1;1;1;0;1
frame_659.png;0;659;0;0;0;1;1;1;1;1;0;1
frame_660.png;0;660;0;0;0;1;1;1;1;1;0;1
frame_661.png;0;661;0;0;0;1;1;1;1;1;0;1
frame_662.png;0;662;0;0;0;0;1;0;1;1;0;1
frame_663.png;0;663;0;0;0;0;1;0;1;1;0;1
frame_664.png;0;664;0;0;0;0;1;0;1;1;0;1
frame_665.png;0;665;0;0;0;0;1;0;1;1;0;1
frame_666.png;0;666;0;0;0;0;1;0;1;1;0;1
frame_667.png;0;667;0;0;0;0;1;0;1;1;0;1
frame_668.png;0;668;0;0;0;1;1;1;1;1;0;1
frame_669.png;0;669;0;0;0;0;1;0;1;1;0;1
frame_670.png;0;670;0;0;0;0;1;0;1;1;0;1
frame_671.png;0;671;0;0;0;0;1;0;1;1;0;1
frame_672.png;0;672;0;0;0;0;1;0;1;1;0;1
frame_673.png;0;673;0;0;0;0;1;0;1;1;0;1
frame_674.png;0;674;0;0;0;0;1;0;1;1;0;1
frame_675.png;0;675;0;0;0;0;1;0;1;1;0;1
frame_676.png;0;676;0;0;0;0;1;0;1;1;0;1
frame_677.png;0;677;0;0;0;0;1;0;1;1;0;1
frame_678.png;0;678;0;0;0;0;1;0;1;1;0;1
frame_679.png;0;679;0;0;0;0;1;0;1;1;1;1
frame_680.png;0;680;0;0;0;0;1;0;1;1;0;1
frame_681.png;0;681;0;0;0;1;1;0;1;1;1;1
frame_682.png;0;682;0;0;0;1;1;0;1;1;1;1
frame_683.png;0;683;0;0;0;1;1;0;1;1;1;1
frame_684.png;0;684;0;0;0;1;1;0;1;1;1;1
frame_685.png;0;685;0;0;0;1;1;0;1;1;1;1
frame_686.png;0;686;0;0;0;1;1;0;1;1;1;1
frame_687.png;0;687;0;0;0;0;1;0;1;1;0;1
